ID,ShotsCode,EquipmentID,TriggerTime,Monitor,CreateTime
5893,659,192.168.0.101,2020-07-21 04:57:43,"240,235,236,230,225,248,47,0,999,999,44.40,41.24,104.50,465,90,0,0,0,545,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,221,330,872,1178,1018,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.62,7.46,8.87,11.8,60.10,63.26,999,0,0,67.12,0,1331,50.2,37.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B4",2020-07-21 04:57:28.207
5900,660,192.168.0.101,2020-07-21 04:58:33,"240,235,236,230,225,248,47,0,999,999,44.40,41.22,104.50,465,90,0,0,0,544,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,218,331,871,1177,1018,180,0.1,180,0.1,-36,0.1,-36,0.1,0.00,49.62,7.46,8.85,11.7,60.10,63.28,999,0,0,67.14,0,1330,50.2,37.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AD",2020-07-21 04:58:17.223
5905,661,192.168.0.101,2020-07-21 04:59:23,"240,235,236,230,225,248,47,0,999,999,44.40,41.12,104.50,465,90,0,0,0,541,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,212,330,869,1175,1016,180,0.0,180,0.0,-36,0.0,-36,0.0,0.00,49.62,7.46,8.89,11.8,60.10,63.38,999,0,0,67.24,0,1325,50.2,37.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AA",2020-07-21 04:59:07.223
5914,662,192.168.0.101,2020-07-21 05:00:12,"240,235,236,230,225,248,47,0,999,999,44.40,41.20,104.50,465,90,0,0,0,545,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,216,329,871,1177,1018,180,0.1,180,0.1,-36,0.1,-36,0.1,0.00,49.62,7.46,8.93,11.8,60.10,63.30,999,0,0,67.16,0,1331,50.2,37.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9E",2020-07-21 04:59:57.270
5919,663,192.168.0.101,2020-07-21 05:01:02,"240,235,236,230,225,248,47,0,999,999,44.40,41.15,104.50,465,90,0,0,0,543,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,213,331,872,1177,1018,180,0.0,180,0.0,-36,0.0,-36,0.0,0.00,49.62,7.46,8.91,11.8,60.10,63.35,999,0,0,67.20,0,1331,50.2,37.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8C",2020-07-21 05:00:46.313
5925,664,192.168.0.101,2020-07-21 05:01:51,"240,235,236,230,225,248,47,0,999,999,44.40,41.18,104.50,465,90,0,0,0,544,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,215,331,872,1178,1019,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.62,7.46,8.82,11.7,60.10,63.32,999,0,0,67.18,0,1330,50.2,37.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A2",2020-07-21 05:01:36.330
5930,665,192.168.0.101,2020-07-21 05:02:41,"240,235,236,230,225,248,47,0,999,999,44.40,41.22,104.50,465,90,0,0,0,545,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,218,328,870,1179,1019,180,0.0,180,0.0,-36,0.1,-36,0.1,0.00,49.62,7.46,8.87,11.8,60.10,63.28,999,0,0,67.14,0,1331,50.2,37.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B0",2020-07-21 05:02:25.363
5938,666,192.168.0.101,2020-07-21 05:03:31,"240,235,236,230,225,248,47,0,999,999,44.40,41.16,104.50,465,90,0,0,0,543,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,216,330,871,1176,1017,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.62,7.46,8.94,11.9,60.10,63.34,999,0,0,67.20,0,1330,50.2,37.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9C",2020-07-21 05:03:15.377
5945,667,192.168.0.101,2020-07-21 05:04:20,"240,235,236,230,225,248,47,0,999,999,44.40,41.04,104.50,465,90,0,0,0,539,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,204,327,866,1174,1016,180,0.1,180,0.1,-36,0.0,-36,0.0,0.00,49.62,7.46,8.93,11.8,60.10,63.46,999,0,0,67.32,0,1323,50.2,37.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AA",2020-07-21 05:04:05.410
5949,668,192.168.0.101,2020-07-21 05:05:10,"240,235,236,230,225,248,47,0,999,999,44.40,41.04,104.50,465,90,0,0,0,539,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,203,326,864,1173,1014,180,0.0,180,0.0,-36,0.0,-36,0.0,0.00,49.62,7.46,8.96,11.9,60.10,63.46,999,0,0,67.32,0,1324,50.2,37.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A6",2020-07-21 05:04:54.473
5956,669,192.168.0.101,2020-07-21 05:05:59,"240,235,236,230,225,248,47,0,999,999,44.40,41.07,104.50,465,90,0,0,0,541,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,207,327,867,1177,1017,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.62,7.46,8.92,11.8,60.10,63.43,999,0,0,67.29,0,1327,50.2,37.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BD",2020-07-21 05:05:44.487
5963,670,192.168.0.101,2020-07-21 05:06:49,"240,235,236,230,225,247,47,0,999,999,44.40,41.16,104.50,465,90,0,0,0,543,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,213,328,869,1178,1017,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.62,7.46,8.88,11.8,60.10,63.34,999,0,0,67.20,0,1330,50.2,37.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE",2020-07-21 05:06:34.507
5970,671,192.168.0.101,2020-07-21 05:07:39,"240,235,236,230,225,248,47,0,999,999,44.40,41.09,104.50,465,90,0,0,0,541,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,208,326,865,1176,1016,180,0.0,180,0.0,-39,0.1,-39,0.1,0.00,49.62,7.46,8.87,11.7,60.10,63.41,999,0,0,67.27,0,1325,50.2,37.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B8",2020-07-21 05:07:23.550
5976,672,192.168.0.101,2020-07-21 05:08:28,"240,235,236,230,225,248,47,0,999,999,44.40,41.12,104.50,465,90,0,0,0,542,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,211,326,866,1179,1018,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.62,7.46,8.95,11.9,60.10,63.38,999,0,0,67.23,0,1328,50.2,37.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BA",2020-07-21 05:08:13.567
5981,673,192.168.0.101,2020-07-21 05:09:18,"240,235,236,230,225,248,47,0,999,999,44.40,41.03,104.50,465,90,0,0,0,541,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,205,330,867,1175,1017,180,0.1,180,0.1,-36,0.1,-36,0.1,0.00,49.62,7.46,8.97,11.9,60.10,63.47,999,0,0,67.32,0,1323,50.2,37.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2",2020-07-21 05:09:02.580
5989,674,192.168.0.101,2020-07-21 05:10:07,"240,235,236,230,225,248,47,0,999,999,44.40,41.15,104.50,465,90,0,0,0,542,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,211,327,867,1175,1017,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.62,7.46,8.91,11.8,60.10,63.35,999,0,0,67.21,0,1325,50.2,37.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A7",2020-07-21 05:09:51.637
5996,675,192.168.0.101,2020-07-21 05:10:57,"240,235,236,230,225,248,47,0,999,999,44.40,41.16,104.50,465,90,0,0,0,543,630,810,260,180,4,99,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,214,327,867,1177,1017,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.62,7.46,8.99,11.9,60.10,63.34,999,0,0,67.20,0,1327,50.2,37.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B9",2020-07-21 05:10:41.700
6002,676,192.168.0.101,2020-07-21 05:11:47,"240,235,236,230,225,247,47,0,999,999,44.40,41.14,104.50,465,90,0,0,0,542,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,212,326,866,1176,1016,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.62,7.46,8.97,11.9,60.10,63.36,999,0,0,67.22,0,1328,50.2,37.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B5",2020-07-21 05:11:30.720
6009,677,192.168.0.101,2020-07-21 05:12:36,"240,235,236,230,225,248,47,0,999,999,44.40,41.16,104.50,465,90,0,0,0,543,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,214,327,867,1177,1016,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.62,7.46,8.90,11.8,60.10,63.34,999,0,0,67.21,0,1327,50.2,37.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3",2020-07-21 05:12:20.723
6016,678,192.168.0.101,2020-07-21 05:13:26,"240,235,236,230,225,248,47,0,999,999,44.40,41.11,104.50,465,90,0,0,0,541,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,210,326,865,1175,1016,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.62,7.46,8.90,11.8,60.10,63.39,999,0,0,67.25,0,1325,50.2,37.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A5",2020-07-21 05:13:09.753
6021,679,192.168.0.101,2020-07-21 05:14:16,"240,235,236,230,225,248,47,0,999,999,44.40,41.25,104.50,465,90,0,0,0,544,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,220,329,871,1178,1017,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.62,7.46,8.97,11.9,60.10,63.25,999,0,0,67.11,0,1330,50.2,37.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3",2020-07-21 05:13:59.753
6028,680,192.168.0.101,2020-07-21 05:15:05,"240,235,236,230,225,248,47,0,999,999,44.40,41.09,104.50,465,90,0,0,0,541,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,210,330,869,1173,1016,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.62,7.46,8.92,11.8,60.10,63.41,999,0,0,67.27,0,1325,50.2,37.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9C",2020-07-21 05:14:49.783
6034,681,192.168.0.101,2020-07-21 05:15:55,"240,235,236,230,225,248,47,0,999,999,44.40,41.07,104.50,465,90,0,0,0,540,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,208,330,868,1173,1015,180,0.1,180,0.1,-36,0.0,-36,0.0,0.00,49.62,7.46,8.94,11.8,60.10,63.43,999,0,0,67.29,0,1323,50.2,37.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A8",2020-07-21 05:15:38.810
6041,682,192.168.0.101,2020-07-21 05:16:44,"240,235,236,230,225,248,47,0,999,999,44.40,41.12,104.50,465,90,0,0,0,541,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,210,329,868,1174,1015,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.62,7.46,8.96,11.9,60.10,63.38,999,0,0,67.25,0,1325,50.2,37.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1",2020-07-21 05:16:29.827
6049,683,192.168.0.101,2020-07-21 05:17:34,"240,235,236,230,225,248,47,0,999,999,44.40,41.10,104.50,465,90,0,0,0,542,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,210,331,871,1175,1017,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.62,7.46,8.91,11.8,60.10,63.40,999,0,0,67.26,0,1328,50.2,37.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9F",2020-07-21 05:17:18.893
6054,684,192.168.0.101,2020-07-21 05:18:24,"240,235,236,230,225,248,47,0,999,999,44.40,41.15,104.50,465,90,0,0,0,543,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,214,331,871,1175,1016,180,0.0,180,0.0,-36,0.0,-36,0.0,0.00,49.62,7.46,8.88,11.8,60.10,63.35,999,0,0,67.21,0,1328,50.2,37.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AD",2020-07-21 05:18:08.893
6061,685,192.168.0.101,2020-07-21 05:19:13,"240,235,236,230,225,248,47,0,999,999,44.40,41.14,104.50,465,90,0,0,0,541,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,212,329,869,1173,1015,180,0.1,180,0.1,-36,0.0,-36,0.0,0.00,49.62,7.46,8.92,11.8,60.10,63.36,999,0,0,67.22,0,1326,50.2,37.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AF",2020-07-21 05:18:58.910
6067,686,192.168.0.101,2020-07-21 05:20:03,"240,235,236,230,225,248,47,0,999,999,44.40,41.10,104.50,465,90,0,0,0,541,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,210,331,870,1174,1016,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.62,7.46,8.89,11.8,60.10,63.40,999,0,0,67.26,0,1326,50.2,37.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96",2020-07-21 05:19:47.927
6074,687,192.168.0.101,2020-07-21 05:20:53,"240,235,236,230,225,248,47,0,999,999,44.40,41.24,104.50,465,90,0,0,0,545,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,220,330,871,1176,1017,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.62,7.46,8.86,11.8,60.10,63.26,999,0,0,67.13,0,1328,50.2,37.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AC",2020-07-21 05:20:38.003
